pid,smd_prp,Country,MPA,MPA_shr,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,precip,daysrain,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,ruins,sargassum,roads_min_dist
41,1.405634157e-6,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,11.311095248803879,679,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,2.510500908521575,1,1,0,6.64e-4,30452.874993932393,6507.405919015616,0,0,1000
42,2.34272359e-7,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,1.059588169169556,1,1,0,5.36e-4,31525.648885737333,4763.914281213668,0,0,1000
43,2.34272359e-7,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,1.059588169169556,1,1,0,5.27e-4,34089.29121633575,6736.0091192330165,0,0,1000
44,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,0,1,1,0,5.27e-4,36793.896482604185,17059.130135478805,0,0,4005.693054023584
45,7.02817078e-7,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,5.655547620378455,339,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,1.895450735520802,1,1,0,5.59e-4,35788.27310020492,18787.08764985762,0,0,6001.555335724787
46,6.188876174e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,49.801698072400306,2988,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,3.927929780647832,1,1,0,5.59e-4,38440.916236911784,21425.17712215058,0,0,8683.515836450748
47,1.171361797e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,2.344294313331106,1,1,0,4.61e-4,41686.12822957665,16427.460444214827,0,0,4079.911339628575
48,5.486059096e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,44.14615045202185,2649,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,3.809905014921771,1,1,0,4.61e-4,45201.654383625755,11433.185518796548,0,0,1000
49,2.35841429e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,189.7808795943351,11387,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,5.251125542222919,1,1,0,5.14e-4,48656.469197283324,6450.451776090292,0,0,1000
50,2.3388553242e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,188.2069755736469,11292,0,1,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,5.24284152472063,1,0.994776905244279,0,4.73e-4,52875.85164379805,1675.374407393612,0,0,0
51,1.171361797e-6,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,2.344294313331106,1,1,0,5.22e-4,58270.902320888024,5633.1020470132735,0,0,1000
52,1.3217046957e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,106.35717430032577,6381,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,4.676161353021612,1,1,0,5.22e-4,53268.99978906609,8631.170144899515,0,0,0
53,8.531599769e-6,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,68.65352348707344,4119,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,4.243533287418241,1,1,0,5.18e-4,48298.96296561096,13621.138352460966,0,0,0
54,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,1,0,5.18e-4,47724.84097297979,18617.53576513232,0,0,1000
55,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.664836883544922,12.745421409606934,3114.2333984375,262.29669189453125,0,1,1,0,0.001251,120781.88077686596,27747.418992804643,0,0,2340.385350467358
56,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,0,1,1,0,0.001251,116016.16582209208,22780.09784597379,0,0,3886.2390633292903
57,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,0,1,1,0,9.39e-4,111637.17227538709,17830.483006826325,0,0,8636.371834594276
58,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,0,1,1,0,9.39e-4,109334.18464385564,14567.245567794105,0,0,13759.088937171882
59,4.548969658e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,16.848711594067883,1365,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,2.881931326016535,1,1,0,9.09e-4,102612.29159666479,8115.874473852122,0,0,20082.21747100006
60,2.7762362669e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,102.82768999289239,8329,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,4.642732698094188,1,1,0,9.09e-4,99596.32147219621,4640.316305475607,0,0,19509.577035982486
61,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.11851692199707,13.521978378295898,2404.465576171875,245.3223419189453,0,1,0,0,6.64e-4,38681.04944314909,14893.286004684343,0,0,1000
62,5.21112149687e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,4193.3735965827145,251602,1,0,1,27.11851692199707,13.521978378295898,2404.465576171875,245.3223419189453,8.341499286317356,1,0.189524968825368,0,6.64e-4,36640.733411691384,9951.533724720864,0,0,0
63,1.51458168444e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,1218.7792683807597,73127,0,0,1,27.11851692199707,13.521978378295898,2404.465576171875,245.3223419189453,7.106425193801183,1,0.472441976435988,0,6.64e-4,35197.80139156697,5126.385583301947,0,0,0
64,4.45178771186e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,3582.3400125515827,214940,0,0,1,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,8.184050608853845,1,0.879347349748428,0,5.36e-4,34427.479180580296,1505.9774269587306,0,0,0
65,5.7494522888e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,462.6566745209669,27759,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,6.139144352744834,1,1,0,5.36e-4,34375.04362472513,1734.5281685707084,0,0,1000
66,2.9518317287e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,237.53300014441174,14252,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,5.474507666142163,1,1,0,5.27e-4,35855.146959929276,5554.522306810112,0,0,0
67,1.3119252128e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,105.57022228998166,6334,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,4.668804132089577,1,1,0,5.27e-4,38447.414889078005,9159.80947580966,0,0,0
68,4.68544719e-7,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,1.562422839274276,1,1,0,5.27e-4,37636.07705588221,10401.081939872864,0,0,1000
69,4.68544719e-7,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,1.562422839274276,1,1,0,4.7e-4,38353.56146568152,15347.424918618406,0,0,4331.777560305956
70,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,0,1,1,0,4.7e-4,40785.51992908989,20320.8538016233,0,0,8640.02161674977
71,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,0,1,1,0,4.61e-4,43424.502585471106,18924.03841550998,0,0,8640.253657587265
72,5.486059096e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,44.14615045202185,2649,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,3.809905014921771,1,1,0,4.61e-4,46446.25612543424,13926.909871168991,0,0,6001.760224713034
73,1.8430150993e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,148.30686369814816,8898,0,1,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,5.00600367601455,1,1,0,4.73e-4,49788.131137698685,8934.88109680982,0,0,1000
74,1.79611710431e-4,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,1445.3299632541743,86720,0,1,1,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,7.276784567042835,1,0.723387540488161,0,4.73e-4,53390.058612324276,3967.405077547233,0,0,0
75,1.01931081932e-4,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,820.2363117065916,49214,0,1,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,6.710810902027148,1,0.331050211593017,0,4.73e-4,57202.943150777086,1078.8458230481804,0,0,1000
76,1.00077332484e-4,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,805.3192463597329,48319,0,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,6.692479751379717,1,0.010665465727914,0,5.22e-4,59560.12295422392,1180.9966550263096,0,0,1000
77,7.4364308921e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,598.4073289113356,35904,1,1,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,6.395941381887118,1,0.505067373101402,1,5.22e-4,61102.89687742074,4341.367656193665,0,0,1000
78,1.960151279e-5,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,157.73277640146125,9464,1,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,5.067222136777875,1,0.015638289665498,0,5.22e-4,61714.6114172958,1931.4400268224733,0,0,1000
79,3.0241563793e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,243.35294274967006,14601,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,5.498613666818067,1,1,1,5.22e-4,55909.90851199587,6837.6800015587205,0,0,0
80,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,1,1,5.18e-4,50921.74374197924,11121.369672700623,0,0,1000
81,5.017514377e-6,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,40.375785369087225,2423,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,3.722695815247281,1,1,0,5.18e-4,47068.14684891543,16116.530544740066,0,0,1000
82,3.3892126715e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,272.728911394756,16364,0,0,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,5.612138242162394,1,0.102966566519343,0,5.24e-4,17064.963531736474,14510.212498881068,0,0,1000
83,9.535102644e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,767.2868055767209,46037,0,0,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,6.644163108195889,1,0.14242752953426,0,4.93e-4,19831.755251332106,17298.955395227633,0,0,1000
84,1.81290299647e-4,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,1458.8375195491305,87530,0,0,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,7.286080420529368,1,0.192135749164912,0,4.93e-4,24908.982206668683,22381.905113130764,0,0,1000
85,4.548969658e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,1,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,3.627148196552904,1,0.309460027717131,0,5.49e-4,29861.68161623909,27373.663991361183,0,0,1000
86,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,1,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,0,1,0.601730931239205,0,5.49e-4,34910.55662255447,32428.990811407184,0,0,1000
87,3.6626029626e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,294.7285448508055,17684,0,1,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,5.689441955343829,1,0.196796762241329,0,5.46e-4,40275.824820894726,37817.374720295884,0,0,1643.3627861047112
88,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,1,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,0,1,0.089580839982793,0,5.46e-4,44506.927782259176,42182.38787501823,0,0,1000
89,6.657420893e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,53.57206315533493,3214,1,0,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,3.999522087984553,1,0.107491383737158,0,6.95e-4,49456.003544720494,40925.61776342056,0,0,0
90,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,1,0,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,0,1,0.264433706456399,0,6.95e-4,54547.63937569303,36845.72820307251,0,0,1000
91,4.783242018e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,38.49060283164339,2309,0,0,0,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,3.676062740607299,1,1,0,6.95e-4,59864.75648450551,34944.97730746823,0,0,1000
92,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.664836883544922,12.745421409606934,3114.2333984375,262.29669189453125,0,1,1,0,0.00148,134874.41879285505,40125.38874629829,0,0,1000
93,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.664836883544922,12.745421409606934,3114.2333984375,262.29669189453125,0,1,1,0,0.00148,129437.69953218699,35100.797319132165,0,0,1000
94,2.34272359e-7,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0.867710208686763,70,0,0,0,26.664836883544922,12.745421409606934,3114.2333984375,262.29669189453125,0.62471319323605,1,1,0,0.001118,124497.33777378747,30101.785165966223,0,0,4248.797924209983
95,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.664836883544922,12.745421409606934,3114.2333984375,262.29669189453125,0,1,1,0,0.001118,119775.23042914097,25102.63907300156,0,0,5999.116883217225
96,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,0,1,1,0,9.39e-4,115076.40275798472,20103.361707986474,0,0,8636.32151668456
97,4.783242018e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,17.7164218064585,1435,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,2.929401309961942,1,1,0,9.39e-4,110469.57146002122,15103.956742268116,0,0,12545.184534397222
98,4.548969658e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,16.848711594067883,1365,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,2.881931326016535,1,1,0,7.68e-4,105761.0691163869,10104.425504655746,0,0,17445.668403872616
99,3.1842787609e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,117.94098116958675,9553,0,0,0,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,4.778627413526302,1,1,0,7.68e-4,101152.18800166356,5104.772838732287,0,0,20998.157773708666
100,9.33494122677e-4,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,3457.5243253342,280059,0,1,1,26.69425392150879,10.637362480163574,3053.453369140625,258.3809509277344,8.148597281508517,1,0.963151338927341,0,7.25e-4,97436.4275311705,807.6898698995755,0,0,17824.543973472544
101,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.11851692199707,13.521978378295898,2404.465576171875,245.3223419189453,0,1,0,0,5.41e-4,41582.212197698274,12274.714613139884,0,0,1000
102,2.34272359e-7,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,1.885182537443828,113,1,0,0,27.11851692199707,13.521978378295898,2404.465576171875,245.3223419189453,1.059588169169556,1,0,0,5.41e-4,40005.188937163046,7273.46030918181,0,0,1000
103,6.9638002877e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,560.3748881283237,33622,0,0,1,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,6.330388932126339,1,0.016862311987033,0,5.36e-4,39009.90859185613,2272.1396012407545,0,0,1000
104,0.003097751254408,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,24927.50999342042,1495651,0,0,1,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,10.123767407118951,1,0.711881676280912,0,5.36e-4,38641.375388169006,0,0,0,0
105,2.56528233568e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,2064.274882226739,123856,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,7.633018611415911,1,1,0,5.36e-4,38917.42322072663,2729.2444187842857,0,0,0
106,2.4462120209e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,196.8459362585689,11811,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,5.287488628113641,1,1,0,4.87e-4,40132.41373183215,7730.688658802846,0,0,0
107,1.171361797e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,2.344294313331106,1,1,0,4.87e-4,39824.672968061925,9011.904282722766,0,0,1000
108,1.171361797e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.613691329956055,6.516483306884766,2365.84716796875,245.54945373535156,2.344294313331106,1,1,0,4.7e-4,41321.59003119681,12732.190026528651,0,0,2454.3058821843542
109,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,0,1,1,0,4.7e-4,43347.14585413862,17733.745429510003,0,0,7455.8613110795295
110,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,0,1,1,0,4.7e-4,45787.21809560438,21994.30845343921,0,0,12457.467682579396
111,6.657420893e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,53.57206315533493,3214,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,3.999522087984553,1,1,0,4.35e-4,48411.83344773068,17163.130263164923,0,0,8640.29981851224
112,3.5591145359e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,286.4008626745922,17184,0,1,1,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,5.66087797529175,1,0.984400279742913,0,4.35e-4,51383.79128443795,12467.136755670615,0,0,3887.773177957596
113,3.2779877046e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,263.7786721850314,15827,0,1,1,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,5.578894277711195,1,0.254202198569869,0,4.73e-4,54652.71093365488,8143.725788541937,0,0,1000
114,9.566484036e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,76.98120566328679,4619,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,4.35646784462096,1,0,0,4.73e-4,58168.557006928786,5056.249998081365,0,0,1000
115,0,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.555627822875977,4.985348224639893,2412.454833984375,244.42124938964844,0,1,0,0,4.73e-4,62436.33197158409,6943.493996982153,0,0,5074.2976466934815
116,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,0,0,4.73e-4,61889.268118068365,4951.546684168452,0,0,3887.8039027962413
117,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,0,1,4.33e-4,63812.93696408512,5577.719389499495,0,0,1000
118,1.8195878633e-5,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,146.42168115265736,8785,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,4.993297059526382,1,0,1,4.33e-4,62019.89126497649,3747.0819397402333,0,0,1000
119,7.5945103309e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,611.1279332039949,36668,1,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,6.416941301849261,1,0.160424791909222,1,4.33e-4,58856.985005369315,6181.366332884774,0,0,1000
120,0,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,0,1,4.33e-4,59386.67068414135,6808.353689131203,0,0,2233.982552895289
121,1.8898695712e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,152.0772287810828,9125,1,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,5.030942557317357,1,0.686717698061712,1,5.18e-4,53909.490417531015,9960.396583285887,0,0,1000
122,4.548969658e-6,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,3.627148196552904,1,0.628771238947615,0,5.18e-4,48973.027559261405,14499.929142990239,0,0,3887.853296529879
123,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,1,26.34282112121582,2.992673873901367,2547.46044921875,243.43406677246094,0,1,0.458623800542037,0,5.18e-4,47527.44123463328,19269.80269803598,0,0,6001.959463742514
124,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,0,1,0,0,5.24e-4,17935.113722849237,15095.041510658153,0,0,1000
125,2.1612169195e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,173.9124672522525,10435,0,0,0,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,5.164285661658217,1,0,0,5.15e-4,18694.889225380208,15850.365975389012,0,0,1761.4258694958376
126,2.34272359e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,1.059588169169556,1,0,0,5.15e-4,23284.52083718209,20549.900769921394,0,0,2198.0087541806306
127,7.02817078e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,5.655547620378455,339,0,0,0,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,1.895450735520802,1,0,0,5.49e-4,28015.64121815016,25365.332045893738,0,0,1888.5896762854727
128,2.344766537e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,188.6826490672354,11321,0,0,1,27.005268096923828,4.267399311065674,1892.9385986328125,226.7069549560547,5.245352407640413,1,0.002181789634915,0,5.49e-4,32827.11857442113,30241.332036817,0,0,1160.1834184788133
129,1.874178875e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,15.081460323691536,905,1,1,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,2.777667075777254,1,0.038112803616677,0,5.49e-4,37688.175518918004,35152.691161948664,0,0,3971.143618362925
130,4.68544719e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,1.562422839274276,1,0,0,6.14e-4,42581.822288892945,40086.400902333546,0,0,3887.7605521366236
131,4.68544719e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,1.562422839274276,1,0,0,6.95e-4,47497.97356796056,40979.669231673986,0,0,1000
132,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,0,1,0,0,6.95e-4,52430.28603497928,36544.91968997528,0,0,1000
133,3.7504006935e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,301.7936015150393,18108,1,0,1,26.750572204589844,2.243589639663696,1903.673828125,223.5146484375,5.713051390280054,1,0.049564751884241,0,6.95e-4,57374.57866104254,33180.98663552311,0,0,1000
