pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist,temp,hotdays,precip
137,0,0,Belize,Corozal Bay,0.9113964368946473,0,0,0,0,0,0,0,0,0,0,0.06451951813096289,0.7561734337198648,0.19830867884293882,0.22770821336366873
138,87.22181772454933,4.479854298914189,Belize,Corozal Bay,0.33349267231242496,0,0,0,0,0,0,0,0,0,0,0.005306900407158003,0.7561734337198648,0.19830867884293882,0.22770821336366873
139,66.0658817544975,4.205675446027222,Mexico,Reserva Estatal de Dzilam,0.99999999999987,0,0,0,0.16996014613086746,0,1,1,0,0,0,0.05025116366650526,0.711921109461799,0.5156155623998364,0.0820629797069227
140,0,0,Honduras,Omoa,0.3473154693073864,0,0,0,0.8908683218925953,0,0,0,0,0,0,0.3564980999689768,0.5689530842201076,0.15252522387779713,0.70283830398648
141,0,0,Honduras,Cuyamel,0.5375561678198291,0.03799229747356853,0.03799229747356853,0.03799229747356853,0.5465045867351782,0,1,0,0,0,0,0.31700226231458617,0.5689530842201076,0.15252522387779713,0.70283830398648
142,0,0,Belize,Sapodilla Cayes,0.22325808989394122,0.09947860429579274,0.11886230292695824,0.09947860429579274,0,0,0,1,0,0,0,0.45728073930501834,0.8762377910710061,0.23629024581272112,0.6832496767770263
143,979.7739952178924,6.88834205098246,Belize,Sapodilla Cayes,0.8168515526876946,0.30770090313214393,0.3294293285636829,0.2985120129379651,0,0,0,1,0,0,0,0.393349642665529,0.8762377910710061,0.23629024581272112,0.6832496767770263
144,0,0,Belize,Laughing Bird Caye,0.09919835644709661,0.008818894854905801,0.008818894854905801,0.008818894854905801,0,0,0,0,0,0,0,0.18145760018602747,0.7989584650536318,0.1266971556727894,0.6831116078035139
145,3.601961983737437,1.5264827307658064,Belize,South Water Caye,0.4189902767669488,0.025786231488001063,0.025786231488001063,0.025786231488001063,0,0,0,0,0,0,0,0.13331666340164283,0.7989584650536318,0.1266971556727894,0.6831116078035139
146,69.21200780586214,4.251519347769706,Belize,South Water Caye,0.3894663987322804,0.0789189477489946,0.0789189477489946,0.0789189477489946,0,0,1,0,0,0,0,0.16605535103766514,0.7181688761500725,0.05707534670876104,0.6898442236021268
147,0,0,Belize,Corozal Bay,0.9449923379750265,0,0,0,3.9526739030957495e-4,0,1,0,0,0,0,0.11437322219779206,0.7561734337198648,0.19830867884293882,0.22770821336366873
148,0,0,Belize,Corozal Bay,0.18654312351538474,0,0,0,0,0,0,0,0,0,0,0.038917683023784115,0.7561734337198648,0.19830867884293882,0.22770821336366873
149,66.0658817544975,4.205675446027222,Mexico,Reserva Estatal de Dzilam,0.2765739292816589,0,0,0,0.5032193595673331,0,0,1,0,0,0,0.06154161573800857,0.711921109461799,0.5156155623998364,0.0820629797069227
150,66.0658817544975,4.205675446027222,Mexico,Reserva Estatal de Dzilam,0.6356144574755983,0,0,0,0,1,1,1,0,0,0,0.023089124916494976,0.711921109461799,0.5156155623998364,0.0820629797069227
151,0,0,Honduras,Omoa,0.11999122162200651,0,0,0,0.9912882372492368,0,0,0,0,0,0,0.3268712681217429,0.5689530842201076,0.15252522387779713,0.70283830398648
152,0,0,Honduras,Cuyamel,0.0752951092517053,0,0,0,0.574505526351722,0,0,0,0,0,0,0.3187092820390578,0.5689530842201076,0.15252522387779713,0.70283830398648
153,0,0,Honduras,Cuyamel,0.3679428961653266,0,0,0,0,0,0,0,0,0,0,0.28329662263142824,0.5689530842201076,0.15252522387779713,0.70283830398648
154,69.21200780586214,4.251519347769706,Belize,Sapodilla Cayes,0.10822370771216246,0.030616090777359335,0.03098495934094198,0.036149119231098974,0,0,0,1,0,0,0,0.4402790039419081,0.8762377910710061,0.23629024581272112,0.6832496767770263
155,487.31128652531146,6.190953084716756,Belize,Laughing Bird Caye,0.677535833355911,0.06779505393929339,0.06779505393929339,0.06779505393929339,0,0,1,0,0,0,0,0.1701502786782578,0.7989584650536318,0.1266971556727894,0.6831116078035139
156,142.02597759546174,4.963026275268179,Belize,South Water Caye,0.20787703698958038,0.05215881338353155,0.05215881338353155,0.05215881338353155,0,0,0,0,0,0,0,0.13301801456301798,0.7989584650536318,0.1266971556727894,0.6831116078035139
157,280.449993207186,5.639954787774971,Belize,South Water Caye,0.9523246277309472,0.17040630092237805,0.17031913657408015,0.17040630092237805,0,0,1,0,0,0,0,0.14865464835510717,0.7181688761500725,0.05707534670876104,0.6898442236021268
158,0,0,Belize,South Water Caye,0.6879849473648947,0.05340605391098537,0.05340605391098537,0.05340605391098537,0,0,0,0,0,0,0,0.20400424716033308,0.7181688761500725,0.05707534670876104,0.6898442236021268
159,0,0,Belize,South Water Caye,0.006906877140978,0,0,0,0,0,0,0,0,0,0,0.24408200127130206,0.7181688761500725,0.05707534670876104,0.6898442236021268
160,138.4240156117243,4.937519761908031,Belize,Corozal Bay,0.2921051265190003,0,0,0,0.011799636674651302,0,1,0,0,0,0,0.1644327888745108,0.7561734337198648,0.19830867884293882,0.22770821336366873
161,0,0,Belize,Corozal Bay,0.5878585834180572,0,0,0,0,0,0,0,0,0,0,0.09770043887628553,0.7561734337198648,0.19830867884293882,0.22770821336366873
162,401.5526353658394,5.997825859404077,Mexico,Reserva Estatal de Dzilam,0.7007512549052304,0,0,0,0.16802024304396238,0,1,1,0,0,0,0.01134977195293723,0.711921109461799,0.5156155623998364,0.0820629797069227
163,3.438229897466396,1.490255625211624,Mexico,Ría Lagartos,0.0029715035957411265,0,0,0,0,0,1,1,0,0,0,0.012099101288163598,0.711921109461799,0.5156155623998364,0.0820629797069227
164,219.21079772927754,5.394585259095789,Honduras,Omoa,0.8935759685946443,0,0,0,0.7483906268857758,0,0,0,0,0,0,0.3145579452320168,0.5689530842201076,0.15252522387779713,0.70283830398648
165,112.43293987895953,4.731211824237021,Honduras,Cuyamel,0.9338480052580879,0.15993954100406138,0.15993954100406138,0.15993954100406138,0.06194935264230663,0,0,0,0,0,0,0.270202222032351,0.5689530842201076,0.15252522387779713,0.70283830398648
166,7.203923967474875,2.104612572428875,Belize,Laughing Bird Caye,0.16960579480050203,0.03921194398031545,0.03921194398031545,0.03921194398031545,0,0,0,0,0,0,0,0.19639490373902288,0.7989584650536318,0.1266971556727894,0.6831116078035139
167,142.02597759546174,4.963026275268179,Belize,Laughing Bird Caye,0.5589756235424082,0.012725576479352367,0.012725576479352367,0.012725576479352367,0,0,0,0,0,0,0,0.17393010269144718,0.7989584650536318,0.1266971556727894,0.6831116078035139
168,138.4240156117243,4.937519761908031,Belize,South Water Caye,0.9999999999998949,0.12371305214215253,0.12371305214215253,0.12371305214215253,0,0,1,0,0,0,0,0.1569787139093708,0.7989584650536318,0.1266971556727894,0.6831116078035139
169,349.66200101304815,5.859822799445162,Belize,South Water Caye,0.9999999999999392,0.29209564928595533,0.29209564928595533,0.29209564928595533,0,0,1,1,0,0,0,0.1908897617070814,0.7181688761500725,0.05707534670876104,0.6898442236021268
170,69.21200780586214,4.251519347769706,Belize,South Water Caye,0.8374369069218666,0.08979178468742323,0.08959367815750062,0.08979178468742323,0,0,0,0,0,0,0,0.25212076665231226,0.7181688761500725,0.05707534670876104,0.6898442236021268
171,0,0,Belize,South Water Caye,0.08623359658105802,0,0,0,0,0,0,0,0,0,0,0.19043878705114584,0.7181688761500725,0.05707534670876104,0.6898442236021268
172,0,0,Belize,Hol Chan,0.06527288349533011,0,0,0,0,0,0,0,0,0,0,0.2271337034391592,0.7463451533195794,0.09201618085956105,0.36559012906282545
173,69.21200780586214,4.251519347769706,Belize,Corozal Bay,0.9975875398395418,0,0,0,0,0,1,0,0,0,0,0.1391097319530263,0.7561734337198648,0.19830867884293882,0.22770821336366873
174,567.6969410202158,6.343347675399423,Mexico,Reserva Estatal de Dzilam,0.20657089974739873,0,0,0,0,0,1,1,0,0,1,0.0016540846914322447,0.711921109461799,0.5156155623998364,0.0820629797069227
175,2305.2804813939633,7.743391324566087,Mexico,Ría Lagartos,0.40837472542409425,0,0,0,0,1,1,1,0,0,1,0,0.711921109461799,0.5156155623998364,0.0820629797069227
176,0,0,Honduras,Omoa,0.8671664701814055,0,0,0,0.8453482055777669,0,0,0,0,0,0,0.26959048907033856,0.5689530842201076,0.15252522387779713,0.70283830398648
177,41.876043759707684,3.7583132494395297,Honduras,Omoa,0.19515795734649655,0,0,0,0.8629972436743985,0,0,0,0,0,0,0.2797121669766562,0.5689530842201076,0.15252522387779713,0.70283830398648
178,3.770054685761005,1.5623577693546595,Honduras,Cuyamel,0.17324262814756367,0.016395060543421058,0.016395060543421058,0.016395060543421058,0,0,0,0,0,0,0,0.26877011383192556,0.5689530842201076,0.15252522387779713,0.70283830398648
179,1.885027342880503,1.0595343775167116,Honduras,Cuyamel,0.5872234038829249,0.015288987761771311,0.015288987761771311,0.015288987761771311,0,0,0,0,0,0,0,0.2351321271836329,0.5689530842201076,0.15252522387779713,0.70283830398648
180,0,0,Belize,Laughing Bird Caye,0.35751031677943695,0.05997668728483995,0.05997668728483995,0.05997668728483995,0,0,0,0,0,0,0,0.19595148061581208,0.7989584650536318,0.1266971556727894,0.6831116078035139
181,0,0,Belize,South Water Caye,0.21240512823686422,0.07199972325757735,0.07199972325757735,0.07199972325757735,0,0,0,0,0,0,0,0.1803366048077632,0.7989584650536318,0.1266971556727894,0.6831116078035139
182,243.6556432549608,5.49985168411517,Belize,South Water Caye,0.9999999999998949,0.4865908336101241,0.4865908336101241,0.4865908336101241,0,0,0,1,0,0,0,0.192521289924608,0.7181688761500725,0.05707534670876104,0.6898442236021268
183,491.6879786085099,6.199876070243753,Belize,South Water Caye,0.9999999999998949,0.30886748588510565,0.30886748588510565,0.30886748588510565,0,0,1,0,0,0,0,0.23752619881988435,0.7181688761500725,0.05707534670876104,0.6898442236021268
184,149.22990156293662,5.012166797831734,Belize,South Water Caye,0.9536355798461036,0.13113349319185333,0.13113349319185333,0.13113349319185333,0,0,1,0,0,0,0,0.21625447484588026,0.7181688761500725,0.05707534670876104,0.6898442236021268
185,0,0,Belize,South Water Caye,0.22225547600009035,0,0,0,0,0,0,0,0,0,0,0.15455836013516006,0.664872802335821,0.035681030371988,0.6425118975233027
186,0,0,Belize,Hol Chan,0.13769840016800858,0,0,0,0,0,0,0,0,0,0,0.20263364521786853,0.7463451533195794,0.09201618085956105,0.36559012906282545
187,0,0,Belize,Corozal Bay,0.3592369510826169,0,0,0,1.145724974450016e-4,0,1,0,0,0,0,0.18928192414420206,0.7561734337198648,0.19830867884293882,0.22770821336366873
188,0,0,Belize,Corozal Bay,0.5712843074607766,0,0,0,0,0,0,0,0,0,0,0.130540359252522,0.7561734337198648,0.19830867884293882,0.22770821336366873
189,66.0658817544975,4.205675446027222,Mexico,Ría Lagartos,0.16899248146675594,0,0,0,0,0,1,1,0,0,0,0.01335765839743571,0.711921109461799,0.5156155623998364,0.0820629797069227
190,0,0,Mexico,Ría Lagartos,0.01163187532131053,0,0,0,0,1,0,1,0,0,0,0.03145023024128392,0.7170456224052287,0.28506947478022515,0.07181316410201455
191,0,0,Honduras,Omoa,0.029550249274535343,0,0,0,0.9780747648769689,0,0,0,0,0,0,0.2646199835614173,0.5689530842201076,0.15252522387779713,0.70283830398648
192,72.44192346213235,4.296494936902433,Honduras,Omoa,0.9999999999998838,0,0,0,0.7610843573564119,0,0,0,0,0,0,0.27563897927504366,0.5689530842201076,0.15252522387779713,0.70283830398648
193,7.540109371522011,2.1447738146882602,Honduras,Cuyamel,0.9999999999998838,0.040642643639989484,0.040642643639989484,0.040642643639989484,4.151444702756842e-5,0,0,0,0,0,0,0.22486993937599298,0.5689530842201076,0.15252522387779713,0.70283830398648
194,3.601961983737437,1.5264827307658064,Belize,Laughing Bird Caye,0.00876619815720942,0,0,0,0,0,0,0,0,0,0,0.21137608796917046,0.7989584650536318,0.1266971556727894,0.6831116078035139
195,138.4240156117243,4.937519761908031,Belize,South Water Caye,0.8845365466783016,0.14676226144655993,0.14676226144655993,0.14676226144655993,0,0,1,0,0,0,0,0.20670857599279058,0.7181688761500725,0.05707534670876104,0.6898442236021268
196,207.63602341758642,5.34059121901671,Belize,South Water Caye,0.9912765927759677,0.49139639868083673,0.49139639868083673,0.49139639868083673,0,0,1,1,0,0,0,0.23350593117288862,0.7181688761500725,0.05707534670876104,0.6898442236021268
197,458.49559064002216,6.130129345754101,Belize,South Water Caye,0.9999999999998838,0.28271338425774095,0.28271338425774095,0.28271338425774095,0,0,1,0,0,0,0,0.2652348726432239,0.7181688761500725,0.05707534670876104,0.6898442236021268
198,247.2576052540881,5.514466937920631,Belize,South Water Caye,0.9995155262209863,0.17390483373929008,0.17369716137991667,0.17398790268303946,0,0,1,0,0,0,0,0.18495257012275318,0.7181688761500725,0.05707534670876104,0.6898442236021268
199,276.8480312234486,5.627074313947537,Belize,South Water Caye,0.37605568962590097,0,0,0,0,0,0,0,0,0,0,0.13088462810766477,0.664872802335821,0.035681030371988,0.6425118975233027
200,69.21200780586214,4.251519347769706,Belize,Hol Chan,0.851441659234411,0,0,0,0,0,0,0,0,0,0,0.17694185965408382,0.7463451533195794,0.09201618085956105,0.36559012906282545
201,0,0,Belize,Hol Chan,0.0013657748882185596,0,0,0,0,0,0,0,0,0,0,0.19236417802098688,0.7463451533195794,0.09201618085956105,0.36559012906282545
202,0,0,Belize,Corozal Bay,0.4110006496659078,0,0,0,0,0,1,0,0,0,0,0.18651787884780183,0.7463451533195794,0.09201618085956105,0.36559012906282545
203,488.08601662477247,6.192538377123877,Belize,Corozal Bay,0.9830806741598233,0,0,0,8.022827958912973e-4,0,1,0,0,0,1,0.17100848660931228,0.7561734337198648,0.19830867884293882,0.22770821336366873
204,2747.8710388745626,7.918945575051224,Mexico,Ría Lagartos,0.877767328866409,0,0,0,0,0,1,1,0,1,1,0.003641780464029789,0.7170456224052287,0.28506947478022515,0.07181316410201455
205,0,0,Honduras,Omoa,0.5025461658739878,0,0,0,0.983277579197273,0,0,0,0,0,0,0.25180091169798713,0.5689530842201076,0.15252522387779713,0.70283830398648
206,148.6539016100257,5.008325305526012,Honduras,Omoa,0.6001773383049698,0,0,0,0.8230977936238232,0,0,0,0,0,0,0.22872219856305057,0.5689530842201076,0.15252522387779713,0.6598600180541669
207,384.2823195425747,5.953976363069709,Honduras,Cuyamel,0.12160723388295139,0.02242882527528503,0.02242882527528503,0.02242882527528503,0.1065369200576039,0,0,0,0,0,0,0.23655899053801704,0.5689530842201076,0.15252522387779713,0.70283830398648
208,0,0,Honduras,Cuyamel,0.437127114868388,0,0,0,0,0,0,0,0,0,0,0.20379713826578497,0.5689530842201076,0.15252522387779713,0.70283830398648
209,0,0,Honduras,Zona de Interconexion,0.2172780918646257,0,0,0,0,0,0,0,0,0,0,0.18421196363372033,0.6032449805784946,0.11809250599043768,0.6598600180541669
210,0,0,Belize,South Water Caye,0.04295286219373984,0,0,0,0,0,0,0,0,0,0,0.23049109959124253,0.7989584650536318,0.1266971556727894,0.6831116078035139
211,3.601961983737437,1.5264827307658064,Belize,South Water Caye,0.3958864773157885,0.4718614394114791,0.4718614394114791,0.4718614394114791,0,0,0,0,0,0,0,0.2401453456244976,0.7181688761500725,0.05707534670876104,0.6898442236021268
212,0,0,Belize,South Water Caye,0.5722838977946353,0.2753141716488707,0.2753141716488707,0.2753141716488707,0,0,0,0,0,0,0,0.2775320433331844,0.7181688761500725,0.05707534670876104,0.6898442236021268
213,346.0600390293107,5.849497788119306,Belize,South Water Caye,0.9973719748009654,0.3011862278608941,0.3011862278608941,0.3011862278608941,0,0,1,1,0,0,0,0.23509949338027977,0.7181688761500725,0.05707534670876104,0.6898442236021268
214,1126.6797065132257,7.027917443610529,Belize,South Water Caye,0.9999999999998865,0.03516273663235036,0.03516273663235036,0.03516273663235036,0,0,1,0,0,0,0,0.15974684122506397,0.664872802335821,0.035681030371988,0.6425118975233027
215,69.21200780586214,4.251519347769706,Belize,South Water Caye,0.21573190860388086,0.028743780539747212,0.028743780539747212,0.028743780539747212,0,0,0,0,0,0,0,0.12683267348014685,0.664872802335821,0.035681030371988,0.651976897260956
216,0,0,Belize,Hol Chan,0.1595757165902016,0,0,0,0,0,0,0,0,0,0,0.1576621155168149,0.7463451533195794,0.09201618085956105,0.38306522280435723
217,7.203923967474875,2.104612572428875,Belize,Hol Chan,0.9717330883284704,0,0,0,0,0,1,0,0,0,0,0.15263786495061346,0.7463451533195794,0.09201618085956105,0.36559012906282545
218,0,0,Belize,Corozal Bay,0.009970238455091117,0,0,0,0,0,0,0,0,0,0,0.17809705366780298,0.7463451533195794,0.09201618085956105,0.36559012906282545
219,0,0,Belize,Corozal Bay,0.5840699165414495,0,0,0,0,0,1,0,0,0,0,0.18318265870594633,0.7463451533195794,0.09201618085956105,0.38306522280435723
220,0,0,Belize,Corozal Bay,0.03003898481476566,0,0,0,0,1,1,0,0,0,0,0.24275251220070368,0.8148332530195513,0.1808655547174156,0.30625705506677936
221,0,0,Belize,Corozal Bay,0.5547100315034933,0,0,0,0,0,0,0,0,0,0,0.17197576989010085,0.7561734337198648,0.19830867884293882,0.22770821336366873
222,6569.799913283273,8.79039085646976,Mexico,Ría Lagartos,0.4544221289211014,0,0,0,0,1,1,1,0,1,1,6.422470517600397e-4,0.7170456224052287,0.28506947478022515,0.08988235220227994
223,0,0,Honduras,Omoa,0.9690154952273424,0,0,0,0.7562990669064287,0,0,0,0,0,0,0.24078514541096446,0.6032449805784946,0.11809250599043768,0.6598600180541669
224,36.220961731066176,3.616872089973945,Honduras,Omoa,0.05979079128816591,0,0,0,0.7167767861155458,0,0,0,0,0,0,0.2172090531961362,0.6032449805784946,0.11809250599043768,0.6598600180541669
225,110.14247032779642,4.7108128947758585,Honduras,Cuyamel,0.21357728117579716,0.09510257374324184,0.09510257374324184,0.09510257374324184,0.015277521886464552,1,1,0,0,0,0,0.2099708333109349,0.5689530842201076,0.15252522387779713,0.6598600180541669
226,349.68312662853094,5.859883042582688,Honduras,Zona de Interconexion,0.603005641960253,0.04920549796161655,0.04920549796161655,0.04920549796161655,0.41834967304604537,1,1,0,0,1,0,0.1821048622190056,0.6032449805784946,0.11809250599043768,0.6598600180541669
227,0,0,Honduras,Zona de Interconexion,0.2586405822585526,0,0,0,0,0,0,0,0,0,0,0.14946587510770035,0.6032449805784946,0.11809250599043768,0.6598600180541669
228,0,0,Belize,South Water Caye,0.13575804857939805,0.42746632559333814,0.42746632559333814,0.42746632559333814,0,0,0,0,0,0,0,0.2852622175217307,0.7181688761500725,0.05707534670876104,0.6871079666137917
229,12018.178665719677,9.394258875115591,Belize,South Water Caye,0.9999999999998893,0.12284124875457429,0.12284124875457429,0.12284124875457429,0,0,1,1,0,0,0,0.20991462714993572,0.7089717139796485,0.034824881940808114,0.6871079666137917
230,5277.0759845050125,8.571316913417583,Belize,South Water Caye,0.9999999999999115,0.04246927930920133,0.04242776486217376,0.04246927930920133,0,0,1,1,0,0,0,0.1432416564172697,0.7102461019335685,0.0266752557505907,0.651976897260956
231,142.02597759546174,4.963026275268179,Belize,Hol Chan,0.9999999999998893,0,0,0,0,0,0,0,0,0,0,0.12675001586901324,0.7818081499312112,0.08132945872845986,0.38306522280435723
232,0,0,Belize,Hol Chan,0.07835211337091158,0,0,0,0,0,0,0,0,0,0,0.14485359957960292,0.7818081499312112,0.08132945872845986,0.38306522280435723
233,0,0,Belize,Corozal Bay,0.9167781685616146,0,0,0,0,0,1,0,0,0,0,0.13980723856378716,0.7818081499312112,0.08132945872845986,0.38306522280435723
234,138.4240156117243,4.937519761908031,Belize,Corozal Bay,0.833823872720997,0,0,0,0,1,1,1,0,0,0,0.1932907036987633,0.7818081499312112,0.08132945872845986,0.38306522280435723
235,69.21200780586214,4.251519347769706,Belize,Corozal Bay,0.2494957470663096,0,0,0,0,1,1,0,0,0,0,0.26504234953393985,0.8148332530195513,0.1808655547174156,0.30625705506677936
236,0,0,Belize,Corozal Bay,0.10593741684650167,0,0,0,0,1,1,0,0,0,0,0.24611036064303216,0.8148332530195513,0.1808655547174156,0.30625705506677936
237,0,0,Belize,Corozal Bay,0.2223305823552761,0,0,0,0,1,1,0,0,0,0,0.24349057204168567,0.8148332530195513,0.1808655547174156,0.30625705506677936
238,72.81396978959958,4.301548006234854,Belize,Corozal Bay,0.7615217569475254,0,0,0,0,1,1,0,0,0,0,0.21017785284341065,0.8018714060531908,0.20751508043869976,0.25582602785952396
239,2810.369021482498,7.941426839943345,Mexico,Ría Lagartos,0.5423880278099875,0,0,0,0.007241702895526782,0,1,1,0,1,1,0,0.7051838653978988,0.22479281838209467,0.08988235220227994
