pid,MPA,beach,mangrove,wildlife,forest,ruins,roads,develop,cellarea,prop_coral,pa_min_dist,country
1582,NA,0,0,0,0,0,0,0,21650635.094613552,0,17539.83045934665,Honduras
1583,NA,0,0,0,0,0,0,0,21650635.09461093,0,22440.532152047464,Honduras
1584,NA,0,0,0,0,0,0,0,21650635.094611645,0,27377.167749633714,Honduras
1585,NA,0,0,0,0,0,1,1,21650635.09461403,0,32333.282306566245,Honduras
1586,NA,0,0,0,0,0,0,0,21650635.094610453,0,37301.11225473849,Honduras
1587,NA,0,0,0,0,0,0,0,21650635.09460318,0,42276.52783951137,Honduras
1588,NA,0,0,0,0,0,0,0,21650635.094614744,0,46191.255807946865,Honduras
1589,NA,0,0,0,0,0,0,0,21650635.094605684,0,42603.45615029426,Honduras
1590,NA,0,0,0,0,0,0,0,21650635.094611764,0,39325.26972297646,Honduras
1591,NA,0,0,0,0,0,0,0,21650635.094612718,0,36440.351282879186,Honduras
1592,NA,0,0,0,0,0,0,0,21650635.09460962,0,33916.35961994862,Honduras
1593,NA,0,0,0,0,0,0,1,21650635.09461081,0,31729.194958342006,Honduras
1594,NA,0,0,0,0,0,1,1,21650635.094606638,0,30218.606446017962,Honduras
1595,NA,0,0,0,0,0,1,0,21650635.094614983,0,29488.752743615874,Honduras
1596,NA,0,0,0,0,0,0,0,21650635.094612002,0,29597.447545505827,Honduras
1597,NA,0,0,0,0,0,1,1,21650635.094605446,0,30535.73748976368,Honduras
1598,NA,0,0,0,0,0,1,1,21650635.094612718,0,32231.25233183772,Honduras
1599,NA,0,0,0,0,0,0,0,21650635.09461105,0,34558.398091959076,Honduras
1600,NA,0,0,0,0,0,0,0,21650635.094608903,0,37138.633581463095,Honduras
1601,NA,0,0,0,0,0,0,0,21650635.094608903,0,40133.532951049594,Honduras
1602,NA,0,0,0,0,0,1,1,21650635.094612956,0,43498.538250932485,Honduras
1603,NA,0,0,0,0,0,0,0,21650635.094611526,0,47154.48221328085,Honduras
1604,NA,0,0,0,0,0,0,1,21650635.09460908,0,55568.898135298994,Guatemala
1605,NA,0,0,0,0,0,0,1,21650635.09461552,0,50614.74528514396,Guatemala
1606,NA,0,0,0,0,0,0,1,21650635.09461391,0,45670.586164277396,Guatemala
1607,NA,0,0,0,0,0,0,1,21650635.09460783,0,40740.05941205141,Guatemala
1608,NA,0,0,0,0,0,1,1,21650635.094610572,0,35828.79346567822,Guatemala
1609,NA,0,0,0,0,0,1,1,21650635.094610572,0,30945.960019282764,Guatemala
1610,NA,0,0,0,0,0,0,1,18958079.939963162,0,26221.183153189475,Guatemala
1611,NA,0,0,0,0,0,0,1,16015933.072036354,0,21343.674522735924,Guatemala
1612,NA,0,1,0,1,0,0,1,21650635.094608843,0,16718.326544284122,Guatemala
1613,NA,0,1,0,1,0,0,1,21650635.094613433,0,12387.592290275394,Guatemala
1614,NA,0,1,0,0,0,0,1,21650635.094613373,0,8797.865824098577,Guatemala
1615,NA,0,0,0,0,0,0,1,21650635.094613433,0,6286.999158806037,Guatemala
1616,NA,0,0,0,1,0,0,1,21650635.094614208,0,6202.931462751419,Guatemala
1617,NA,0,0,0,1,0,0,1,21650635.094608307,0,5415.668708079165,Guatemala
1618,NA,1,1,0,1,0,0,1,21650635.09461218,0,422.14482783254994,Guatemala
1619,NA,1,1,0,1,0,1,1,21650635.094617844,0,0,Guatemala
1620,NA,0,0,0,1,0,0,1,21650635.094612002,0,2535.992470639904,Guatemala
1621,NA,0,0,0,0,0,0,1,21650635.094609857,0,7503.403857950805,Guatemala
1622,NA,0,0,0,0,0,0,1,21650635.09462017,0,12496.834843265913,Guatemala
1623,NA,0,0,0,1,0,0,0,21650635.09460658,0,17494.01877054786,Guatemala
1624,NA,0,0,0,1,0,0,0,21650635.094611645,0,22492.45438782941,Guatemala
1625,NA,1,1,0,1,0,0,0,21650635.094616532,0,27491.458965156984,Guatemala
1626,NA,1,1,1,0,0,0,0,21650635.0946095,0.02616541171626908,32490.769884344256,Guatemala
1627,NA,0,0,1,0,0,0,0,2823806.039212823,0.055700598085004834,32221.21910204955,Guatemala
1628,NA,0,0,1,0,0,0,0,11069952.464421272,0.024555578759381372,27967.511787206287,Honduras
1629,NA,0,0,0,0,0,0,0,9427522.996365428,0.009773344365020295,23118.532470627215,Honduras
1630,NA,0,0,0,0,0,0,0,7775403.988971084,0,18804.602093753318,Honduras
1631,NA,0,0,0,0,0,0,0,11003210.64209941,0,7029.501841902375,Honduras
1632,NA,0,0,0,0,0,1,1,20120564.117200598,0,7037.197986701081,Honduras
1633,NA,0,0,0,0,0,1,1,21650635.094608784,0,9908.355653833758,Honduras
1634,NA,0,0,0,0,0,0,0,20857360.75192368,0,14158.4017385693,Honduras
1635,NA,0,0,0,0,0,0,0,1317319.863674447,0,18890.66373726016,Honduras
1636,NA,0,0,0,0,0,0,0,332856.8259970844,0,21676.240611011002,Honduras
1637,NA,0,0,0,0,0,0,0,7563835.674947433,0,16729.501942683917,Honduras
1638,NA,0,0,0,0,0,0,0,875722.202163402,0,13617.805244795472,Honduras
1639,NA,0,0,0,0,0,1,0,5270506.531245501,0,7130.203735860037,Honduras
1640,NA,0,0,0,1,0,1,1,11075391.728253245,0,1591.3999695033986,Honduras
1641,NA,0,0,0,1,0,1,1,21650635.094611287,0,0,Honduras
1642,NA,0,0,0,0,0,0,1,11006244.799891114,0,3441.659287408554,Honduras
1643,NA,0,0,0,0,0,1,1,9920707.772611298,0,14081.070962152316,Honduras
1644,NA,0,0,0,0,0,0,1,21209697.54252553,0,18364.40568876481,Honduras
1645,NA,0,0,0,0,0,0,0,21650635.094613194,0,23298.721956535763,Honduras
1646,NA,0,0,0,1,0,0,1,21650635.09461665,0,28294.46591380194,Honduras
1647,NA,0,0,0,1,0,0,0,21650635.094607353,0,28247.922987469185,Honduras
1648,NA,0,0,0,1,0,0,0,21650635.094611287,6.824206790737014e-5,23247.922987469407,Honduras
1649,NA,1,0,1,1,0,0,0,21650635.094614267,0.01975875731843084,18247.922987468584,Honduras
1650,NA,1,0,1,1,0,0,0,21650635.09461081,0,13247.92298746905,Honduras
1651,NA,1,0,1,1,0,0,0,21650635.09461236,0,8247.922987469441,Honduras
1652,NA,1,0,0,1,0,0,1,21650635.094611764,0,3247.9229874688144,Honduras
1653,NA,1,0,0,1,0,1,1,21650635.094613194,0.004384971059882268,0,Honduras
1654,NA,1,0,0,1,0,1,1,21650635.09460759,0,0,Honduras
1655,NA,0,0,0,1,0,1,1,21650635.094618678,0,4593.183072445525,Honduras
