pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop
1418,Belize,NA,8473909.679210458,0,0,0,0.3075983950200979,0,0,0,0,0,20834.84712046405,0.3769337282440898
1419,Belize,NA,21650635.09461111,0,0,0,0.38517103952176707,0,0,0,0,0,27748.24225292803,0.22493824892824524
1420,Belize,NA,21650635.09461075,0,0,0,0.5044835602790031,0,0,0,0,0,24535.24554299481,0
1421,Belize,NA,21650635.094611824,0,0,0,0.4391398206575898,0,0,0,1,0,21708.35481354564,0
1422,Belize,NA,21650635.09461075,0,0,0,0.9427100631020082,0,0,0,0,0,21620.258985835193,0
1423,Belize,NA,21650635.094611824,0,0,0,0.6807123879109944,0,0,0,0,0,24222.097214532667,0
1424,Belize,NA,21650635.09461075,0,0,0,1,0,0,0,0,0,29257.2108774234,0
1425,Belize,NA,21650635.09461075,0,0,0,0.18909830621057105,0,0,0,0,0,35710.765648215245,0
1426,Belize,NA,21650635.09461111,0,0,0,0.16601627366324062,0,0,0,0,0,41807.583598213,0
1427,Belize,NA,21650635.09461075,0,0,0,0.04794918631684074,0,0,0,0,0,33586.910870842294,0
1428,Belize,NA,21650635.094611824,0,0,0,0.6177764862172049,0,0,0,0,0,25657.10656660833,0
1429,Belize,NA,21650635.09461075,0,0,0,0.976917967452724,0,0,0,1,0,18130.921891894304,0
1430,Belize,NA,21650635.09461075,0,0,0,1,0,0,0,0,0,11573.109529177797,0
1431,Belize,NA,21650635.09461111,0,0,0,0.8701843241448329,0,0,0,1,1,9279.113664789418,0
1432,Belize,NA,21650635.09461075,0,0,0,0.8435735636001764,0,0,0,0,1,11942.128092664323,0
1433,Belize,NA,21650635.094611824,0,0,0,0.8436565924941898,0,0,0,0,0,18649.883608612276,0
1434,Belize,NA,21650635.09461075,0,0,0,0.9842245101295759,0,0,0,0,0,26192.657498497043,0
1435,Belize,NA,21650635.09461075,0,0,0,0.258635004981747,0,0,0,0,0,34150.57601795145,0.0010807997039262594
1436,Belize,NA,21650635.09461111,0,0,0,0.9417552308203585,0,0,0,0,0,38328.223200704946,0
1437,Belize,NA,21650635.09461075,0,0,0,0.8233145134507234,0,0,0,0,1,32131.823916106587,0
1438,Belize,NA,21650635.094611824,0,0,0,0.9536698771172388,0,0,0,0,0,24065.272542997234,0
1439,Belize,NA,21650635.09461111,0,0,0,0.8821404848887722,0,0,0,0,1,7602.413512185533,0
1440,Belize,NA,19136147.081175655,0,0,0,0.8239379454365096,0,0,0,0,1,11380.53581267927,0
1441,Mexico,NA,2514488.013434738,0,0,0,0.3331472560210184,0,0,0,0,0,14790.808801305835,0
1442,Mexico,NA,21644969.704874277,0,0,0,0.21152994486397364,0,0,0,1,1,18635.368475747582,0
1443,Mexico,NA,21650635.09461075,0,0,0,0.35436731982731823,0,0,0,1,1,26358.703673206935,0
1444,Mexico,NA,21650635.09461075,0,0,0,0.3166722019262867,0,0,0,0,0,25763.213211698305,0
1445,Mexico,NA,21650635.09461111,0,0,0,0.9805712387911336,0,0,0,0,0,26496.858018822903,0
1446,Mexico,NA,21650635.094611824,0,0,0,0.6729907007638672,0,0,0,0,0,29737.708785959843,0
1447,Mexico,NA,21650635.094611228,0,0,0,1,0,0,0,0,0,34879.49487603611,0
1448,Mexico,NA,21650635.09461075,0,0,0,0.9999584855530241,0,0,0,0,0,39581.096454486564,0
1449,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,1,0,26779.86278285025,0
1450,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,20395.705039740693,0
1451,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,16272.938194068982,0
1452,Mexico,NA,19795582.206351876,0,0,0,NA,0,1,0,0,0,18605.95083482001,0
1453,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,24392.727192087645,0
1454,Mexico,NA,21650635.094611228,0,0,0,NA,0,0,0,0,0,31524.860331781078,0
1455,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,39055.7557139171,0
1456,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,46895.37064343379,0
1457,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,54981.81082126028,0
1458,Guatemala,NA,1044796.2997415494,0,0,0,0.796616428788004,0,0,0,0,0,34560.09527552579,0
1459,Honduras,NA,20605838.794868827,0,0,0,0.7817031100003768,0,0,0,0,0,34589.45703702637,0
1460,Guatemala,NA,21650635.094611287,0,0,0,0.8860428429093563,0,0,0,0,0,25923.6107425433,0
1461,Guatemala,NA,21650635.09461063,0,0,0,0.9536283626702636,0,0,0,0,0,17310.89259421326,0
1462,Guatemala,NA,21650635.09461063,0,0,0,0.980695782132238,0,0,0,1,1,8792.065223021767,0
1463,Guatemala,NA,21650635.094611824,0,0,0,0.8524991697110612,0,0,0,0,1,976.3349043309422,0
1464,Guatemala,NA,21650635.09461063,0,0,0,0.3861258718034096,1,0,0,0,1,422.1448278324927,0
1465,Guatemala,NA,21650635.094611287,0,0,0,0,0,0,0,0,0,7854.530084551439,0
1466,Guatemala,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,12277.686919005791,0
1467,Guatemala,NA,21650635.09461063,0,0,0,0.001162404516771903,1,0,0,0,0,18751.93556246195,0
1468,Guatemala,NA,11402307.884051278,0,0,0,0,0,0,0,0,0,16875.36229730491,0
1469,Belize,NA,10248327.210559346,0,0,0,0,0,0,0,0,0,16275.62782835845,0
1470,Belize,NA,5554257.365941346,0,0,0,0,0,0,0,0,0,16179.118935224044,0
1471,Belize,NA,19529655.616323818,0,0,0,0.051637852151514486,1,0,0,0,0,25541.483403645827,0.3636266313744604
1472,Belize,NA,21650635.094611287,0,0,0,0.21512786449685067,0,0,0,0,0,24949.90962607739,0
1473,Belize,NA,21650635.09461063,0,0,0,0.6352955828628726,0,0,0,1,1,20415.003923710086,0
1474,Belize,NA,21650635.09461063,0,0,0,0.8147625373630488,0,0,0,0,1,18968.61721556477,0
1475,Belize,NA,21650635.09461063,0,0,0,1,0,0,0,0,0,20179.933348864084,0
1476,Belize,NA,21650635.09461063,0,0,0,0.911408170043227,0,0,0,0,0,24525.580621471523,0
1477,Belize,NA,21650635.094611824,0,0,0,0.9999584855529745,0,0,0,0,0,30753.51198929997,0
1478,Belize,NA,21650635.09461063,0,0,0,0.7372550647625794,0,0,0,0,0,37948.02835056794,0
1479,Belize,NA,21650635.094611287,0,0,0,0.33635004981734545,0,0,0,0,0,38527.56003703991,0
1480,Belize,NA,21650635.09461063,0,0,0,0.6160743938891086,0,0,0,0,0,30652.559728871012,0
1481,Belize,NA,21650635.09461063,0,0,0,0.9151859847227357,0,0,0,1,0,23130.556180338055,0
1482,Belize,NA,21650635.094611824,0,0,0,0.9867153769511811,0,0,0,1,1,16285.857813947448,0
1483,Belize,NA,21650635.09461063,0,0,0,0.9450348721355571,0,0,0,0,1,12059.672477329543,0
1484,Belize,NA,21650635.094611287,0,0,0,0.9999584855529993,0,0,0,0,0,12202.734281438012,0
1485,Belize,NA,21650635.09461063,0,0,0,0.9350714048489408,0,0,0,0,0,16706.68307797046,0
1486,Belize,NA,21650635.09461063,0,0,0,0.7130521421455074,0,0,0,0,0,23649.88360861296,0
1487,Belize,NA,21650635.094611824,0,0,0,0.9867153769511811,0,0,0,0,1,31185.80034117539,0
1488,Belize,NA,21650635.09461063,0,0,0,0.32256725340420306,0,0,0,0,0,34637.092987623655,0
1489,Belize,NA,21650635.094611287,0,0,0,0.43772832945866336,0,0,0,0,1,35652.4953322796,0
1490,Belize,NA,21650635.09461063,0,0,0,0.790144470275701,0,0,1,0,0,27254.057639392417,0
1491,Belize,NA,21650635.09461063,0,0,0,0.981941215543065,0,0,0,0,1,19091.01600765128,0
1492,Belize,NA,21650635.094611824,0,0,0,1,0,0,0,0,0,11467.045036438054,0
1493,Belize,NA,21650635.09461063,0,0,0,0.9803636665560175,0,0,0,0,1,5357.930666852183,0
1494,Belize,NA,21650635.094611287,0,0,0,0.9442876120890323,0,0,0,0,1,6569.84859994358,0
1495,Belize,NA,21447412.35421141,0,0,0,0.7509460990367607,0,0,0,0,1,13635.368475747093,0
1496,Mexico,NA,203222.74039954692,0,0,0,0.1857577255538164,0,0,0,0,0,18565.881128822763,0
1497,Mexico,NA,21650635.09461063,0,0,0,0.30044005313850936,0,0,0,1,1,21410.921852514482,0
1498,Mexico,NA,21650635.094611824,0,0,0,0.457281634008636,0,0,0,0,1,23589.79171903608,0
1499,Mexico,NA,21650635.09461063,0,0,0,0.6222185320491886,0,0,0,0,0,23337.598405293287,0
1500,Mexico,NA,21650635.094609857,0,0,0,0.455205911657299,0,0,0,1,1,25532.162820560778,0
1501,Mexico,NA,21650635.09461063,0,0,0,0.7618731318499272,0,0,0,0,0,30151.93488425719,0
1502,Mexico,NA,21650635.094611138,0,0,0,1,0,0,0,0,0,35455.18028253578,0
1503,Mexico,NA,21650635.09461063,0,0,0,0.9999584855530296,0,0,0,0,0,39696.772361858195,0
1504,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,31758.24177416383,0
1505,Mexico,NA,21650635.094611138,0,0,0,NA,0,0,0,0,0,25147.756440407324,0
1506,Mexico,NA,21650635.094611138,0,0,0,NA,0,0,0,0,0,20155.23225829813,0
1507,Mexico,NA,7655893.180059552,0,0,0,NA,0,0,0,0,0,18389.7573560947,0
1508,Mexico,NA,21650635.094609857,0,0,0,NA,0,1,0,0,0,23160.95874063749,0
1509,Mexico,NA,21650635.094611138,0,0,0,NA,0,0,0,0,0,29330.082563563275,0
1510,Mexico,NA,21650635.094611138,0,0,0,NA,0,0,0,0,0,36524.86033178078,0
1511,Mexico,NA,21650635.09461224,0,0,0,NA,0,0,0,0,0,44052.24917870778,0
1512,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,51859.66053786754,0
1513,Mexico,NA,21650635.094609857,0,0,0,NA,0,0,0,0,0,59393.014157453814,0
1514,Guatemala,NA,8433430.408855319,0,0,0,0.8974893415327011,0,0,0,0,0,30160.186279432502,0
1515,Honduras,NA,13217204.685755879,0,0,0,0.8044795834933901,0,0,0,0,0,31148.68816001652,0
1516,Guatemala,NA,21650635.094610512,0,0,0,0.8335270674195142,0,0,0,0,0,21500.47080618493,0
1517,Guatemala,NA,21650635.094611824,0,0,0,0.9255645964795769,0,0,0,0,1,12841.48174336145,0
1518,Guatemala,NA,21650635.094610512,0,0,0,0.9538359349054069,0,0,0,0,0,4187.72752725939,0
1519,Guatemala,NA,21650635.094610512,0,0,0,0.1276569246097722,0,0,0,1,1,0,0.03422793621161249
1520,Guatemala,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,2992.3450056849697,0
1521,Guatemala,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,11631.074574827011,0
1522,Guatemala,NA,21650635.094611824,0,0,0,0.5010793756227178,1,0,0,0,1,16975.37457213585,0
1523,Guatemala,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,19926.784519011773,0
1524,Belize,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,18466.310258924776,0
1525,Belize,NA,7861607.738851459,0,0,0,0,1,1,0,0,0,26989.714802343293,0.4582838742038658
1526,Belize,NA,21650635.09461099,0,0,0,0.06758551976087954,0,0,0,0,0,26325.22947371369,0.0069004904173115555
1527,Belize,NA,21650635.094610512,0,0,0,0.5172284955164721,0,0,0,0,0,20304.97726419392,0
1528,Belize,NA,21650635.094611824,0,0,0,0.2650697442710069,0,0,0,1,1,16779.94328223849,0
1529,Belize,NA,21650635.094610512,0,0,0,0.9209564928595728,0,0,0,0,0,16665.816105397043,0
1530,Belize,NA,21650635.094611824,0,0,0,0.9441215543008987,0,0,0,0,1,19925.456614960927,0
1531,Belize,NA,21650635.094610512,0,0,0,0.9960146130854162,0,0,0,0,0,25812.752975425574,0
1532,Belize,NA,21650635.094610512,0,0,0,0.6107605446695833,0,0,0,0,0,32948.028350568005,0
1533,Belize,NA,21650635.09461099,0,0,0,0.9493523746264085,0,0,0,0,0,40118.93043055781,0
1534,Belize,NA,21650635.094610512,0,0,0,0.1881019594819115,0,0,0,0,0,35649.287769796894,0
1535,Belize,NA,21650635.094611824,0,0,0,0.31007140484888807,0,0,0,0,0,28130.320470508945,0
1536,Belize,NA,21650635.094610512,0,0,0,0.7674360677516257,0,0,0,0,1,21131.054524038325,0
1537,Belize,NA,21650635.094610512,0,0,0,0.9043507140485455,0,0,0,0,0,15865.938384546394,0
1538,Belize,NA,21650635.09461099,0,0,0,0.9708983726337159,0,0,0,1,1,14279.1136647893,0
1539,Belize,NA,21650635.094610512,0,0,0,0.9542510793756825,0,0,0,0,0,16137.086478962532,0
1540,Belize,NA,21650635.094611824,0,0,0,0.8417884423779493,0,0,0,0,0,21578.046611171005,0
1541,Belize,NA,21650635.094610512,0,0,0,0.7680172700100116,0,0,0,0,1,28649.883608612654,0
1542,Belize,NA,21650635.094610512,0,0,0,0.8933909000332676,0,0,0,0,0,31311.399322667567,0
1543,Belize,NA,21650635.09461099,0,0,0,0.21865659249419686,0,0,0,0,0,33678.879100454506,0
1544,Belize,NA,21650635.094610512,0,0,0,0.12915144470276466,0,0,0,0,0,30926.2020470317,0
1545,Belize,NA,21650635.094611824,0,0,0,0.8730903354367339,0,0,0,0,0,22430.18518530153,0
1546,Belize,NA,21650635.094610512,0,0,0,0.85988874128202,0,0,0,0,0,14134.936923808364,0
1547,Belize,NA,21650635.094610512,0,0,0,0.9958485552973059,0,0,0,0,1,6467.045036438317,0
1548,Belize,NA,21650635.09461099,0,0,0,0.9959730986383666,0,0,0,0,0,2602.4135121856893,0
1549,Belize,NA,21650635.094610512,0,0,0,0.9960976419794713,0,0,0,0,0,8635.368475746975,0
1550,Belize,NA,9768235.048775613,0,0,0,0.812391392665091,0,0,0,0,1,16494.662464474906,0
1551,Mexico,NA,11882400.045835972,0,0,0,0.41376433610537855,0,0,0,0,0,18587.30266709434,0
1552,Mexico,NA,21650635.094610512,0,0,0,0.13413317834607283,0,0,0,1,1,22339.164886015173,0
1553,Mexico,NA,21650635.094610512,0,0,0,0.5031550979741265,0,0,0,0,0,20763.21321169677,0
1554,Mexico,NA,21650635.09461099,0,0,0,0.5205911657256936,0,0,0,0,0,21666.826088578186,0
1555,Mexico,NA,21650635.094611824,0,0,0,0.15161076054466988,0,0,0,0,0,25528.399709374433,0
1556,Mexico,NA,21650635.09461111,0,0,0,0.9674111590833949,0,0,0,0,0,31367.92997139662,0
1557,Mexico,NA,21650635.094610512,0,0,0,0.9959730986383886,0,0,0,0,0,35231.241083405395,0
1558,Mexico,NA,21650635.09461099,0,0,0,0.9960561275324218,0,0,0,0,0,40435.18610515957,0
1559,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,1,0,29980.569105739738,0
1560,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,24447.0500736567,0
1561,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,21130.12046117513,0
1562,Mexico,NA,1119360.2841640115,0,0,0,NA,0,1,0,0,0,23942.203929758307,0
1563,Mexico,NA,3918818.926598251,0,0,0,NA,0,1,0,0,0,23478.434542636696,0
1564,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,27868.954287941746,0
1565,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,34285.59969583821,0
1566,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,41524.86033178063,0
1567,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,49049.45729588467,0
1568,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,54688.54298045243,0
1569,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,60549.34962466967,0
1570,Honduras,NA,21650635.09461099,0,0,0,0.8811026237130879,0,0,0,0,1,34601.15719003186,0
1571,Guatemala,NA,17101933.39731127,0,0,0,0.8916699889167561,0,0,0,0,0,25978.32726267806,0
1572,Honduras,NA,4548701.697300032,0,0,0,0.9862113829339673,0,0,0,0,0,28717.493133533477,0
1573,Guatemala,NA,21650635.09461099,0,0,0,0.9027731650614781,0,0,0,0,1,17392.72537138116,0
1574,Guatemala,NA,21650635.09461099,0,0,0,0.9728910660910391,0,0,0,1,1,8952.111724155875,0
1575,Guatemala,NA,21650635.094612062,0,0,0,0.8756227167054057,0,0,0,1,1,1260.32424791998,0
1576,Guatemala,NA,21650635.09461099,0,0,0,0.39065094652940807,1,0,0,1,1,0,0
1577,Guatemala,NA,21650635.094611406,0,0,0,0.013865825307207202,0,0,0,0,0,7585.669485886974,0
1578,Guatemala,NA,21650635.09461099,0,0,0,0.11553470607771973,1,0,0,0,0,16089.442149473442,0.0038468559000043876
1579,Guatemala,NA,21650635.09461099,0,0,0,0.01951179010295662,1,0,0,0,0,21807.913418011605,0
1580,Guatemala,NA,16449212.872387111,0,0,0,0,0,0,0,0,0,21264.204709431833,0
1581,Belize,NA,5201422.2222234905,0,0,0,0,0,0,0,0,0,21202.81028063082,0
1582,Belize,NA,11073966.25757438,0,0,0,0,0,0,0,0,0,21128.818994666573,0
1583,Belize,NA,227409.52662129182,0,0,0,0,1,1,0,0,0,27786.044554936398,0.6150401965982855
1584,Belize,NA,21650635.09461099,0,0,0,9.133178346064801e-4,1,0,0,0,0,28520.588864997895,0.17290660556060522
1585,Belize,NA,21650635.094611406,0,0,0,0.42643639986716286,0,0,0,0,0,21396.53752815525,0
1586,Belize,NA,21650635.09461099,0,0,0,0.24539189637995018,0,0,0,0,0,15877.223089994253,0
1587,Belize,NA,21650635.09461099,0,0,0,0.6546413151777084,0,0,0,0,0,13968.617215564234,0
1588,Belize,NA,21650635.09461099,0,0,0,0.988458983726377,0,0,0,0,1,15573.809354456464,0
1589,Belize,NA,21650635.09461099,0,0,0,1,0,0,0,0,0,20900.189775805193,0
1590,Belize,NA,21650635.094612062,0,0,0,1,0,0,0,0,0,27948.028350567824,0
1591,Belize,NA,21650635.09461099,0,0,0,1,0,0,0,0,0,35477.656010198494,0
1592,Belize,NA,21650635.094611406,0,0,0,0.8887827964131707,0,0,0,0,0,36876.83995695219,0
1593,Belize,NA,21650635.09461099,0,0,0,0.19582364662903487,0,0,0,0,0,33130.15590568974,0
1594,Belize,NA,21650635.09461099,0,0,0,0.9864662902690537,0,0,0,1,1,26034.856747438887,0
1595,Belize,NA,21650635.094612062,0,0,0,0.8361424775821912,0,0,0,0,0,20199.512404609664,0
1596,Belize,NA,21650635.09461099,0,0,0,0.8313683161740624,0,0,0,0,0,16977.24467952123,0
1597,Belize,NA,21650635.094611406,0,0,0,0.6780139488542157,0,0,0,1,0,17079.164516781082,0
1598,Belize,NA,21650635.09461099,0,0,0,0.9978827632016347,0,0,0,0,0,20540.311490228632,0
1599,Belize,NA,21650635.09461099,0,0,0,0.85154433742946,0,0,0,0,0,26497.37593876072,0
1600,Belize,NA,21650635.094612062,0,0,0,0.6123796081036146,0,0,0,0,1,28479.453022377482,0
1601,Belize,NA,21650635.09461099,0,0,0,0.5850215875124781,0,0,0,0,0,29831.902627443786,0
1602,Belize,NA,21650635.094611406,0,0,0,0.5013699767519203,0,0,0,0,0,33448.55130334844,0
1603,Belize,NA,21650635.09461099,0,0,0,0.10299734307539442,0,0,0,0,0,26301.32169092299,0
1604,Belize,NA,21650635.09461099,0,0,0,0.3837180338758044,0,0,0,0,1,17704.314645942384,0
1605,Belize,NA,21650635.094612062,0,0,0,0.8447359681168971,0,0,0,0,1,9226.374774288013,0
1606,Belize,NA,21650635.09461099,0,0,0,0.999958485553013,0,0,0,0,0,1467.0450364390633,0
1607,Belize,NA,21650635.094611406,0,0,0,0.9986300232481116,0,0,0,0,1,3635.3684757470432,0
1608,Belize,NA,21650635.09461099,0,0,0,0.9781218864165127,0,0,0,0,1,11649.90150428298,0
1609,Belize,NA,7392411.036727272,0,0,0,0.8207059158587806,0,0,0,0,1,20184.237400818492,0
1610,Mexico,NA,14258224.05788374,0,0,0,0.10445445590873817,0,0,0,0,0,20541.91798878895,0
1611,Mexico,NA,21650635.094612062,0,0,0,0.2698023912321464,0,0,0,1,0,18677.42330276143,0
1612,Mexico,NA,21650635.09461099,0,0,0,0.5092992361341954,0,0,0,0,0,18357.869353762464,0
1613,Mexico,NA,21650635.094610214,0,0,0,0.06567585519761379,0,0,0,1,0,21077.45729870354,0
1614,Mexico,NA,21650635.09461099,0,0,0,0.3099468615078173,0,0,0,0,0,26485.978274316276,0
1615,Mexico,NA,21650635.094611168,0,0,0,1,0,0,0,0,0,30929.70999871516,0
1616,Mexico,NA,21650635.09461099,0,0,0,1,0,0,0,0,0,35712.89525768993,0
1617,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,34860.57076156326,0
1618,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,28966.931615583184,0
1619,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,24756.955802798737,0
1620,Mexico,NA,20731178.564568996,0,0,0,NA,0,1,0,0,0,23211.989368635834,0
1621,Mexico,NA,11865621.134263575,0,0,0,NA,0,1,0,0,0,27259.924486713833,0
1622,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,32663.851830749485,0
1623,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,39252.40056125244,0
1624,Mexico,NA,21650635.09461236,0,0,0,NA,0,0,0,0,0,45318.38842342243,0
1625,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,50041.41620639793,0
1626,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,55718.31245279884,0
1627,Honduras,NA,21650635.094611585,0,0,0,0.9057206908004104,0,0,0,1,0,30618.241782408066,0
1628,Guatemala,NA,21650635.09461063,0,0,0,0.972517436067807,0,0,0,0,0,22138.431252541384,0
1629,Guatemala,NA,21650635.094611943,0,0,0,0.9158917303221489,0,0,0,0,1,13883.210968683386,0
1630,Guatemala,NA,21650635.09461063,0,0,0,0.8898206575888917,0,0,0,1,1,6260.324247921399,0
1631,Guatemala,NA,21650635.09461063,0,0,0,0.8204500166058256,0,0,0,1,1,813.7966514243525,0
1632,Guatemala,NA,21650635.094611585,0,0,0,0.5826137495848632,0,0,0,0,0,4173.184513011002,0
1633,Guatemala,NA,21650635.09461063,0,0,0,0.061607439388910855,1,1,0,0,0,12297.280023062714,0.0015149428052901933
1634,Guatemala,NA,21650635.094611943,0.002241780139488534,0.002241780139488534,0.002241780139488534,0.6110926602457634,1,0,0,0,1,20795.63419560322,0
1635,Guatemala,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,24632.089717611594,0
1636,Belize,NA,21650635.094611943,0,0,0,0,0,0,0,0,0,23466.310258925045,0
1637,Belize,NA,6730218.866992636,0,0,0,0,1,1,0,0,0,28204.92144583175,0.08118960267889215
1638,Belize,NA,21650635.094611585,0,0,0,0.2669378943872503,0,0,0,0,0,23520.5888649969,0
1639,Belize,NA,21650635.09461063,0,0,0,0.7425689139821081,0,0,0,0,0,16510.78222083357,0
1640,Belize,NA,21650635.094611943,0,0,0,0.30924111590833503,0,0,0,1,1,11911.352752709068,0
1641,Belize,NA,21650635.09461063,0,0,0,1,0,0,0,0,0,11750.032097968566,0
1642,Belize,NA,21650635.094611943,0,0,0,0.9811524410494818,0,0,0,0,1,16041.747073152294,0
1643,Belize,NA,21650635.09461063,0,0,0,0.9863832613750148,0,0,0,0,0,22948.028350567376,0
1644,Belize,NA,21650635.09461063,0,0,0,0.984058452341471,0,0,0,0,0,30482.516176856087,0
1645,Belize,NA,21650635.094611585,0,0,0,0.9999584855529856,0,0,0,0,0,35269.495932773054,0
1646,Belize,NA,21650635.09461063,0,0,0,0.7695533045500274,0,0,0,0,0,34062.796002814364,0
1647,Belize,NA,21650635.094611943,0,0,0,0.8932248422450982,0,0,0,1,0,30969.437618746117,0
1648,Belize,NA,21650635.09461063,0,0,0,0.9980488209897614,0,0,0,0,0,24785.33037798166,0
1649,Belize,NA,21650635.09461063,0,0,0,0.9385586183992565,0,0,0,0,0,20482.16632756737,0
1650,Belize,NA,21650635.094611585,0,0,0,0.8058369312520863,0,0,0,0,1,19279.113664788554,0
1651,Belize,NA,21650635.09461063,0,0,0,0.09403022251744143,0,0,0,1,1,20692.914165903025,0
1652,Belize,NA,21650635.094611943,0,0,0,0.6741115908336077,0,0,0,0,0,25167.50349561404,0
1653,Belize,NA,21650635.09461063,0,0,0,0.719528395881808,0,0,0,0,1,26007.226265096924,0
1654,Belize,NA,21650635.09461063,0,0,0,0.4795748920624651,0,0,0,0,0,26374.569783857856,0
1655,Belize,NA,21650635.094611585,0,0,0,0.47824642975756193,0,0,0,0,0,29145.859074713557,0
1656,Belize,NA,21650635.09461063,0,0,0,0.5269428761209202,0,0,0,0,0,30502.554613212138,0
1657,Belize,NA,21650635.094611943,0,0,0,0.1885171039521747,0,0,0,0,0,21842.368743455198,0
1658,Belize,NA,21650635.09461063,0,0,0,0.4093324476918201,0,0,0,0,0,13182.272441356901,0
1659,Belize,NA,21650635.09461063,0,0,0,0.7848721355031999,0,0,0,0,1,4522.780241315487,0
1660,Belize,NA,21650635.094611585,0,0,0,0.8544503487213663,0,0,0,1,1,0,0
1661,Belize,NA,21650635.09461063,0,0,0,1,0,0,0,1,0,7026.1312471383335,0
1662,Belize,NA,21650635.094611943,0,0,0,0.91655596147459,0,0,0,1,1,15685.973182914373,0
1663,Belize,NA,9157608.320690379,0,0,0,0.9884630271026806,0,0,0,0,0,17787.80918740833,0
1664,Mexico,NA,12493026.773920149,0,0,0,0.1389982553585009,0,0,0,0,0,18508.914069964572,0
1665,Mexico,NA,21650635.09461063,0,0,0,0.2893556957821487,0,0,0,1,1,15763.213211696602,0.004143688027271724
1666,Mexico,NA,21650635.094611585,0,0,0,0.3971272002656977,0,0,0,0,0,16935.73797139484,0
1667,Mexico,NA,21650635.094611943,0,0,0,0.14098306210561226,0,0,0,0,1,21657.95603478391,0
1668,Mexico,NA,21650635.09461099,0,0,0,0.7202341414812647,0,0,0,0,0,26871.05455564699,0
1669,Mexico,NA,21650635.09461063,0,0,0,0.9293008967121088,0,0,0,0,0,31077.604476769455,0
1670,Mexico,NA,21650635.094611585,0,0,0,0.9905762205247556,0,0,0,0,0,36872.50231672144,0
1671,Mexico,NA,21650635.09461099,0,0,0,NA,0,0,0,1,0,33623.027780671575,0
1672,Mexico,NA,21650635.09461099,0,0,0,NA,0,0,0,0,0,28798.120260524272,0
1673,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,26041.418239786846,0
1674,Mexico,NA,14960607.633951843,0,0,0,NA,0,1,0,0,0,25704.17513828101,0
1675,Mexico,NA,21650635.09461099,0,0,0,NA,0,1,0,0,0,31754.56008731781,0
1676,Mexico,NA,21650635.09461099,0,0,0,NA,0,0,0,0,0,37512.342232109506,0
1677,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,41134.69255887696,0
