pid,smud_prop,Country,MPA,MPA_short,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,pa_min_dist,ruins,sargassum,roads_min_dist,prop_dev,forest,precip
1013,9.37089438e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,7.540730165869252,452,0,0,0,23.753215789794922,0.351481080055237,2.144846503661909,0,1,0,5.520000122487545e-4,35063.010420171995,37132.901571668546,35063.010420171995,0,0,26667.919157824883,0,0,1641.5364990234375
1014,1.9542400661e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,157.25710289982578,9435,0,0,0,23.753215789794922,0.351481080055237,5.06422094406016,0,1,0,5.520000122487545e-4,35664.20432100475,37413.69013951513,35664.20432100475,0,0,21824.66283476779,0,0,1641.5364990234375
1015,9.702961566e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,78.07943619038652,4685,0,0,0,23.753215789794922,0.351481080055237,4.370452868666309,0,1,0,4.970000009052455e-4,36938.54680378921,38349.9157832212,36938.54680378921,0,0,17078.897024248647,0.02926473044551443,0,1641.5364990234375
1016,1.18114128e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,95.04607905152189,5703,0,0,0,23.753215789794922,0.351481080055237,4.564828066429446,0,1,0,4.970000009052455e-4,38819.80177823026,39895.46178833709,38819.80177823026,0,0,12551.394307858754,0.0184840898898911,0,1641.5364990234375
1017,4.919719548e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,39.58883335874312,2375,0,0,0,23.753215789794922,0.351481080055237,3.703492988352086,0,1,0,3.819999983534217e-4,41203.56221659261,41983.08828598811,41203.56221659261,0,0,8640.499699719345,0.007149905733856877,0,1641.5364990234375
1018,7.02817078e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,5.655547620378455,339,0,0,0,24.1577205657959,0.374714434146881,1.895450735520802,0,1,0,3.819999983534217e-4,43791.360384480344,44452.69763349521,43791.360384480344,0,0,3887.829523491566,0.019058697489845514,0,1596.3887939453125
1019,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.1577205657959,0.374714434146881,0,0,1,0,3.809999907389283e-4,46746.165772699,47138.07168068359,46746.165772699,0,0,1000,0.0024110147242013442,0,1596.3887939453125
1020,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.1577205657959,0.374714434146881,0,0,1,0,3.809999907389283e-4,50027.24042533297,50178.97600088931,50027.24042533297,0,0,0,0,0,1596.3887939453125
1021,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,24.1577205657959,0.374714434146881,3.627148196552904,0,1,0,4.4299999717622995e-4,53574.67269801421,53515.05828476926,53515.05828476926,0,0,0,3.9878521433179897e-4,0,1596.3887939453125
1022,4.68544719e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,24.1577205657959,0.374714434146881,1.562422839274276,0,1,0,4.4299999717622995e-4,57339.04712170186,57094.59951647615,57094.59951647615,0,0,1000,0,0,1596.3887939453125
1023,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.1577205657959,0.374714434146881,0,0,1,0,3.3599999733269215e-4,61280.397313904796,60874.6673475201,60874.6673475201,0,0,1000,0,0,1596.3887939453125
1024,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,23.44114112854004,0.476376533508301,3.627148196552904,0,1,0,3.3599999733269215e-4,65366.71832878877,64820.1894119075,64820.1894119075,0,0,1000,0,0,1649.388671875
1025,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,23.44114112854004,0.476376533508301,1.059588169169556,0,1,0,3.4100000630132854e-4,69572.47038305164,68902.74875591032,68902.74875591032,0,0,3887.691018613101,0,0,1649.388671875
1026,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,23.44114112854004,0.476376533508301,3.627148196552904,0,1,0,3.4100000630132854e-4,73877.25905395915,67696.96804918449,67696.96804918449,0,0,6001.663542991379,0,0,1649.388671875
1027,1.171361797e-6,Guatemala,NA,NA,81,smud_prop,3703852.27002714,4.33855105084152,351,0,0,0,26.073036193847656,11.06671142578125,1.67495427735935,0,1,0,0.002435999922454357,102862.59804588612,40333.71557337348,40333.71557337348,0,0,1000,0.016419841656219143,0,2695.486572265625
1028,6.325353704e-6,Guatemala,NA,NA,81,smud_prop,3703852.27002714,23.42817567528498,1898,0,0,0,26.073036193847656,11.06671142578125,3.195737206889187,0,1,0,0.002429000101983547,97862.62712379705,36805.549926468106,36805.549926468106,0,0,0,0.03231084305465719,0,2695.486572265625
1029,7.028170783e-6,Guatemala,NA,NA,81,smud_prop,3703852.27002714,26.031306308752974,2109,0,0,0,24.9598445892334,5.454977035522461,3.296995687228359,0,1,0,0.002429000101983547,92862.65933297898,33652.4649739902,33652.4649739902,0,0,0,0.0258296380913377,0,2536.322509765625
1030,2.108451235e-6,Guatemala,NA,NA,81,smud_prop,3703852.27002714,7.809391892996278,633,0,0,0,24.9598445892334,5.454977035522461,2.175818412934255,0,1,0,0.0019389999797567725,87862.69520800478,30976.33490433025,30976.33490433025,0,0,1000,0.053208600810028164,0,2536.322509765625
1031,2.34272359e-7,Guatemala,NA,NA,81,smud_prop,3703852.27002714,0.867710208686763,70,0,0,0,24.9598445892334,5.454977035522461,0.62471319323605,0,1,0,0.0019389999797567725,82862.73541246624,28571.905905260417,28571.905905260417,0,0,5999.771360344338,0.007946688611041012,0,2536.322509765625
1032,0,Guatemala,NA,NA,81,smud_prop,3703852.27002714,0,0,0,0,0,24.9598445892334,5.454977035522461,0,0,1,0,0.001921999966725707,77862.7807804094,26817.78701710802,26817.78701710802,0,0,8637.453836452356,4.156921938221588e-5,0,2536.322509765625
1033,0,Guatemala,NA,NA,81,smud_prop,3703852.27002714,0,0,0,0,0,24.9598445892334,5.454977035522461,0,0,1,0,0.001921999966725707,72862.83237481165,25923.61074254318,25923.61074254318,0,0,3886.8610024357026,0,0,2536.322509765625
1034,0,Guatemala,NA,NA,81,smud_prop,3703852.27002714,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.001921999966725707,67862.89157191539,25978.327262678067,25978.327262678067,0,0,1954.0363475655868,0,0,2420.580322265625
1035,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.001921999966725707,67874.23464939496,28707.329939411902,28707.329939411902,0,0,1000,0,0,2420.580322265625
1036,0,Guatemala,NA,NA,81,smud_prop,3703852.27002714,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.0014799999771639705,65159.53118197168,26976.16319647193,26976.16319647193,0,0,2918.285863741121,0,0,2420.580322265625
1037,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,24.56884765625,3.161102533340454,1.059588169169556,0,1,0,0.0014799999771639705,62862.960185813645,27135.84972133182,27135.84972133182,0,0,1000,0,0,2420.580322265625
1038,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.0014799999771639705,57863.040657616984,28819.32119670076,28819.32119670076,0,0,3886.9506318467975,0,0,2420.580322265625
1039,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.001551999943330884,52863.136351967434,31260.324247920704,31260.324247920704,0,0,6000.6160567248435,0,0,2420.580322265625
1040,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.56884765625,3.161102533340454,0,0,1,0,0.001551999943330884,47863.25203941201,33988.34427142472,33988.34427142472,0,0,3887.1045463924065,0,0,2420.580322265625
1041,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.4715633392334,2.272801637649536,0,0,1,0,0.0014140000566840172,42863.39471635585,37189.34578274895,37189.34578274895,0,0,3887.157164605999,0,0,2329.91845703125
1042,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.4715633392334,2.272801637649536,0,0,1,0,0.0014140000566840172,37863.57507462556,40753.985488351056,37863.57507462556,0,0,6000.797684620478,0,0,2329.91845703125
1043,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.4715633392334,2.272801637649536,0,0,1,0,0.0012379999971017241,32863.810312462556,44595.1480165795,32863.810312462556,0,0,3887.292647617671,0,0,2329.91845703125
1044,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,24.4715633392334,2.272801637649536,0,0,1,0,0.0012379999971017241,27864.12997161895,48647.37526379553,27864.12997161895,0,0,1000,0,0,2329.91845703125
1045,1.97823666182e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1591.8810164857034,95513,0,0,0,24.4715633392334,2.272801637649536,7.373299615648878,0,1,0,0.0010949999559670687,22864.589432066103,46505.539692593746,22864.589432066103,0,0,1000,0.10985561766612995,0,2329.91845703125
1046,5.486059096e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,44.14615045202185,2649,0,0,0,24.4715633392334,2.272801637649536,3.809905014921771,0,1,0,0.0010949999559670687,17865.30606283211,44080.89731560062,17865.30606283211,0,0,1000,0.00974785893914257,0,2329.91845703125
1047,2.0909352117e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,168.25691963187404,10095,0,0,0,25.19473648071289,4.042049407958984,5.131417795044535,0,1,0,0.0010290000354871154,12866.579636422002,42076.24432118977,12866.579636422002,0,0,0,0.009586423098757638,0,2251.20458984375
1048,0.001021488775366,Honduras,NA,NA,60,smud_prop,8046969.5421636505,8219.88906303225,493193,0,0,0,25.19473648071289,4.042049407958984,9.014433640721252,0,1,0,0.0010290000354871154,7869.471542746277,40591.81154129864,7869.471542746277,0,0,0,0.34088095410239616,0,2251.20458984375
1049,1.7041380013e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1371.314659210474,82279,0,0,0,25.19473648071289,4.042049407958984,7.22425412543851,0,1,0,8.980000275187194e-4,2882.4110018890797,39686.017590988435,2882.4110018890797,0,0,1000,0.05816453202644534,0,2251.20458984375
1050,0.002014871396066,Honduras,NA,NA,60,smud_prop,8046969.5421636505,16213.608755519856,972817,0,0,0,25.19473648071289,4.042049407958984,9.693667889897737,0,1,0,8.980000275187194e-4,0,39398.792116765966,0,0,0,0,0.39967468242740356,0,2251.20458984375
1051,3.82684987194e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3079.4544361934045,184767,0,0,0,25.19473648071289,4.042049407958984,8.03283240930268,0,1,0,6.300000241026282e-4,2165.1799014212197,39743.54851152651,2165.1799014212197,0,0,0,0.11253824757922502,0,2251.20458984375
1052,1.9269445601e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,155.06064184562632,9304,0,0,0,24.871646881103516,2.982578277587891,5.050244661493346,0,1,0,6.300000241026282e-4,7146.167842082877,40704.23167578447,7146.167842082877,0,0,1000,0,0,2196.31298828125
1053,5.65808606861e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,4553.0446261045145,273183,0,0,0,24.871646881103516,2.982578277587891,8.423771045895943,0,1,0,6.300000241026282e-4,12142.793156804117,42238.83644637749,12142.793156804117,0,0,0,0.12835704904859718,0,2196.31298828125
1054,7.82878269e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,62.997975858648005,3780,0,0,0,24.871646881103516,2.982578277587891,4.158851455650896,0,1,0,7.6299998909235e-4,17141.386655421164,44154.23314568952,17141.386655421164,0,0,1000,0,0,2196.31298828125
1055,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,24.871646881103516,2.982578277587891,1.059588169169556,0,1,0,7.6299998909235e-4,22140.615332289566,41358.80549906366,22140.615332289566,0,0,1000,0,0,2196.31298828125
1056,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,24.871646881103516,2.982578277587891,1.059588169169556,0,1,0,7.849999819882214e-4,27140.128188977582,38854.87779223244,27140.128188977582,0,0,3887.7130320040005,0,0,2196.31298828125
1057,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,7.849999819882214e-4,32139.79260878589,36683.18437478989,32139.79260878589,0,0,6001.78367866081,0,0,2179.54541015625
1058,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,6.960000027902424e-4,37139.54738223732,35094.30870526236,35094.30870526236,0,0,8640.284875875464,0,0,2179.54541015625
1059,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,6.960000027902424e-4,42139.360348482085,34169.65014637643,34169.65014637643,0,0,12551.06952723542,0,0,2179.54541015625
1060,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,4.419999895617366e-4,47139.212990896,33963.50215674542,33963.50215674542,0,0,17078.466999212484,0,0,2179.54541015625
1061,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,4.419999895617366e-4,52139.09389529751,34488.75130207917,34488.75130207917,0,0,18566.081622443056,0,0,2179.54541015625
1062,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.88933753967285,0.461742222309113,0,0,1,0,5.82000007852912e-4,57138.99564259378,35713.14119483478,35713.14119483478,0,0,16005.979167531366,0,0,2179.54541015625
1063,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.68896484375,0.33358958363533,0,0,1,0,5.82000007852912e-4,57968.58494394315,37568.376883060344,37568.376883060344,0,0,13587.929462601925,0,0,2097.069091796875
1064,1.639906516e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,13.196277786247707,792,0,0,0,22.68896484375,0.33358958363533,2.652979802516702,0,1,0,5.82000007852912e-4,53878.35938972548,39945.67674312884,39945.67674312884,0,0,12551.498812908752,0,0,2097.069091796875
1065,4.68544719e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,22.68896484375,0.33358958363533,1.562422839274276,0,1,0,5.98000013269484e-4,49953.962612127194,42534.00029316233,42534.00029316233,0,0,12551.537879618185,0,0,2097.069091796875
1066,4.68544719e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,22.68896484375,0.33358958363533,1.562422839274276,0,1,0,5.98000013269484e-4,46237.63781573442,45498.30401854736,45498.30401854736,0,0,12551.569800916779,0,0,2097.069091796875
1067,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,22.68896484375,0.33358958363533,0,0,1,0,5.750000127591193e-4,42783.64080936017,45795.422123496995,42783.64080936017,0,0,12551.594576707344,0,0,2097.069091796875
1068,5.486059096e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,44.14615045202185,2649,0,0,0,23.321664810180664,0.376424938440323,3.809905014921771,0,1,0,5.750000127591193e-4,39660.56846579123,42639.79969692396,39660.56846579123,0,0,12551.612206913189,0,0,1858.81640625
1069,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,23.321664810180664,0.376424938440323,1.059588169169556,0,1,0,4.490000137593597e-4,36951.48520406219,39863.320846591574,36951.48520406219,0,0,13588.083922785141,0,0,1858.81640625
1070,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,23.321664810180664,0.376424938440323,0,0,1,0,4.490000137593597e-4,34493.720692079805,37370.17407803807,34493.720692079805,0,0,16006.219411646944,0,0,1858.81640625
1071,2.108451235e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,16.966642869182333,1018,0,0,0,23.321664810180664,0.376424938440323,2.888516864710658,0,1,0,4.8600000445730984e-4,32516.727038688823,35248.57077027955,32516.727038688823,0,0,18566.44650393199,0,0,1858.81640625
1072,9.800756395e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,78.86638820073063,4732,0,0,0,23.321664810180664,0.376424938440323,4.380355090931847,0,1,0,4.8600000445730984e-4,31222.721012651542,33740.088501244776,31222.721012651542,0,0,21008.287824676205,0,0,1858.81640625
1073,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,23.753215789794922,0.351481080055237,3.627148196552904,0,1,0,5.520000122487545e-4,30698.193392432397,32929.09659854467,30698.193392432397,0,0,23555.25576022302,0,0,1641.5364990234375
1074,5.486059096e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,44.14615045202185,2649,0,0,0,23.753215789794922,0.351481080055237,3.809905014921771,0,1,0,5.520000122487545e-4,30982.250526462794,32867.266900683324,30982.250526462794,0,0,23554.9381587788,0,0,1641.5364990234375
1075,6.188876174e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,49.801698072400306,2988,0,0,0,23.753215789794922,0.351481080055237,3.927929780647832,0,1,0,5.319999763742089e-4,32053.40259332571,33558.7405044531,32053.40259332571,0,0,18566.15579030274,0.020493625155733403,0,1641.5364990234375
1076,1.18114128e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,95.04607905152189,5703,0,0,0,23.753215789794922,0.351481080055237,4.564828066429446,0,1,0,5.319999763742089e-4,33836.98254772635,34958.84573279977,33836.98254772635,0,0,13587.854775504236,0.007084833885970373,0,1641.5364990234375
1077,1.02709088256e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,826.4969048994303,49590,0,0,0,23.753215789794922,0.351481080055237,6.71840536694142,0,1,0,3.819999983534217e-4,36203.56221659269,36987.19678069907,36203.56221659269,0,0,8640.519864632577,0.08386579047090896,0,1641.5364990234375
1078,1.5461975722e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,124.4220476966078,7465,0,0,0,23.753215789794922,0.351481080055237,4.831684431696695,0,1,0,3.819999983534217e-4,38802.67545102379,39452.69763349495,38802.67545102379,0,0,3887.837591704992,0.0019121840916064533,0,1641.5364990234375
1079,1.0542256174e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,84.8332143378647,5090,0,0,0,24.1577205657959,0.374714434146881,4.452406045079746,0,1,0,4.2299999040551484e-4,41811.10369606093,42160.061971471776,41811.10369606093,0,0,1000,0.026625874611893502,0,1596.3887939453125
1080,4.21690247e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,33.93328573836467,2036,0,0,0,24.1577205657959,0.374714434146881,3.553440120766511,0,1,0,4.2299999040551484e-4,45173.98767441426,45259.28254140646,45173.98767441426,0,0,0,0.007626082637790073,0,1596.3887939453125
1081,1.7395266726e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,139.9791815219348,8399,0,0,0,24.1577205657959,0.374714434146881,4.94861223069641,0,1,0,4.2299999040551484e-4,48818.13118640873,48675.810079415125,48675.810079415125,0,0,0,0.03162936003029694,0,1596.3887939453125
1082,1.3353524487e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,107.45540482742548,6447,0,0,0,24.1577205657959,0.374714434146881,4.686339073075093,0,1,0,4.4299999717622995e-4,52685.20383047558,52347.55311962333,52347.55311962333,0,0,0,0.017013093642798665,0,1596.3887939453125
1083,8.765872128e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,70.53870602451727,4232,0,0,0,24.1577205657959,0.374714434146881,4.27023864622694,0,1,0,4.4299999717622995e-4,56729.63487265004,56224.533331423605,56224.533331423605,0,0,0,0.014491621026827321,0,1596.3887939453125
1084,1.405634157e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,11.311095248803879,679,0,0,0,23.44114112854004,0.476376533508301,2.510500908521575,0,1,0,3.9000000106170774e-4,60916.10823837374,60267.15506028634,60267.15506028634,0,0,0,0.024163596004818103,0,1649.388671875
1085,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,23.44114112854004,0.476376533508301,0,0,1,0,3.9000000106170774e-4,65217.2754186693,64444.25350475439,64444.25350475439,0,0,1000,0,0,1649.388671875
1086,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,23.44114112854004,0.476376533508301,3.627148196552904,0,1,0,3.4100000630132854e-4,69611.87961231841,64515.8546570739,64515.8546570739,0,0,1000,0,0,1649.388671875
